question_type;scene_number;seed;question;answer;question_object_ids;container_id
existence;20;237822931;I think a head of lettuce is in the room. Is that correct?;True;[8];36;
existence;20;507712359;Is there a head of lettuce in the room?;False;[8];36;
existence;20;330584491;Is there a head of lettuce somewhere nearby?;True;[8];36;
existence;20;860885356;I think a head of lettuce is in the room. Is that correct?;False;[8];36;
existence;22;891022401;Is there a spoon in the room?;True;[1];36;
existence;22;2576474;Is there a spoon somewhere nearby?;False;[1];36;
existence;22;993364316;Is there a knife somewhere nearby?;True;[10];36;
existence;22;1014207;Do we have any knives?;False;[10];36;
existence;22;879568633;Is there a bowl somewhere nearby?;True;[7];36;
existence;22;732893603;Is there a bowl somewhere nearby?;False;[7];36;
existence;22;912588600;Is there a loaf of bread somewhere in the room?;True;[12];36;
existence;22;221294074;Do we have any loaves of bread?;False;[12];36;
existence;23;952759995;Is there a potato somewhere in the room?;True;[2];36;
existence;23;645579566;Is there a potato somewhere nearby?;False;[2];36;
existence;23;291711637;Is there a bowl somewhere nearby?;True;[7];36;
existence;23;872911527;I think a bowl is in the room. Is that correct?;False;[7];36;
existence;23;578515495;I think a mug is in the room. Is that correct?;False;[13];36;
existence;23;830224650;Please tell me if there is a mug somewhere in the room.;True;[13];36;
existence;23;497527512;Please tell me if there is a spoon somewhere in the room.;True;[1];36;
existence;23;297678427;Do we have any spoons?;False;[1];36;
existence;24;729582296;Is there a tomato somewhere in the room?;True;[6];36;
existence;24;440177718;Is there a tomato in the room?;False;[6];36;
existence;24;935645015;Do we have any loaves of bread?;False;[12];36;
existence;24;749221561;I think a loaf of bread is in the room. Is that correct?;True;[12];36;
existence;24;686975042;Is there a mug in the room?;True;[13];36;
existence;24;547583697;Is there a mug in the room?;False;[13];36;
existence;24;894234850;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;24;294121431;Do we have any apples?;False;[9];36;
existence;25;711736952;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;25;208644605;Is there a spoon somewhere in the room?;True;[1];36;
existence;25;14870799;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;25;341654914;Is there an apple in the room?;False;[9];36;
existence;25;915554796;Do we have any heads of lettuce?;True;[8];36;
existence;25;622093882;Is there a head of lettuce in the room?;False;[8];36;
existence;25;691001606;Is there a bowl somewhere nearby?;True;[7];36;
existence;25;360282491;Is there a bowl somewhere nearby?;False;[7];36;
existence;26;147120071;Is there an egg in the room?;True;[5];36;
existence;26;859644090;I think an egg is in the room. Is that correct?;False;[5];36;
existence;26;296429034;Is there an apple somewhere in the room?;True;[9];36;
existence;26;830838690;Is there an apple somewhere nearby?;False;[9];36;
existence;26;999893239;Is there a potato in the room?;True;[2];36;
existence;26;77352423;Is there a potato somewhere in the room?;False;[2];36;
existence;26;557847405;Is there an egg in the room?;True;[5];36;
existence;26;320827695;Is there an egg in the room?;False;[5];36;
existence;27;493463511;Do we have any heads of lettuce?;True;[8];36;
existence;27;768310632;Do we have any heads of lettuce?;False;[8];36;
existence;27;534750304;Is there a potato somewhere in the room?;True;[2];36;
existence;27;168694998;Is there a potato somewhere in the room?;False;[2];36;
existence;27;361123498;I think a mug is in the room. Is that correct?;True;[13];36;
existence;27;138087598;Do we have any mugs?;False;[13];36;
existence;27;701225312;I think an egg is in the room. Is that correct?;True;[5];36;
existence;27;395459950;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;28;534591881;I think a mug is in the room. Is that correct?;True;[13];36;
existence;28;986801971;Do we have any mugs?;False;[13];36;
existence;28;622595358;I think a knife is in the room. Is that correct?;True;[10];36;
existence;28;548164338;Do we have any knives?;False;[10];36;
existence;28;983361367;Do we have any forks?;False;[3];36;
existence;28;441828596;Is there a fork in the room?;True;[3];36;
existence;28;996716863;Do we have any plates?;False;[4];36;
existence;28;344317930;Is there a plate somewhere nearby?;True;[4];36;
existence;29;301786844;Is there an apple in the room?;False;[9];36;
existence;29;75903017;I think an apple is in the room. Is that correct?;True;[9];36;
existence;29;950203342;Is there a bowl somewhere nearby?;False;[7];36;
existence;29;957523318;Is there a bowl somewhere nearby?;True;[7];36;
existence;29;129884508;Is there an apple somewhere in the room?;True;[9];36;
existence;29;446525885;I think an apple is in the room. Is that correct?;False;[9];36;
existence;29;895229231;Is there a potato in the room?;True;[2];36;
existence;29;59180724;I think a potato is in the room. Is that correct?;False;[2];36;
existence;30;789845424;Do we have any forks?;True;[3];36;
existence;30;735910271;Do we have any forks?;False;[3];36;
existence;30;285492899;Please tell me if there is an apple somewhere in the room.;False;[9];36;
existence;30;107572010;I think an apple is in the room. Is that correct?;True;[9];36;
existence;30;185819429;Is there a knife somewhere in the room?;True;[10];36;
existence;30;307953131;I think a knife is in the room. Is that correct?;False;[10];36;
existence;30;681207704;Do we have any forks?;False;[3];36;
existence;30;12100454;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;6;21952170;Do we have any eggs?;True;[5];36;
existence;6;108434200;Is there an egg somewhere in the room?;False;[5];36;
existence;6;231012294;Is there a potato somewhere in the room?;True;[2];36;
existence;6;298035667;I think a potato is in the room. Is that correct?;False;[2];36;
existence;6;983784381;Is there a mug in the room?;True;[13];36;
existence;6;951024247;Is there a mug somewhere in the room?;False;[13];36;
existence;6;438005599;Is there a tomato somewhere nearby?;False;[6];36;
existence;6;854367133;Do we have any tomatoes?;True;[6];36;
existence;8;204457323;Is there a knife somewhere nearby?;True;[10];36;
existence;8;273195552;Is there a knife somewhere nearby?;False;[10];36;
existence;8;359996848;Is there a potato somewhere in the room?;True;[2];36;
existence;8;961661978;Do we have any potatoes?;False;[2];36;
existence;8;956805096;Is there a spoon somewhere in the room?;True;[1];36;
existence;8;333130154;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;8;499921385;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;8;12262549;Is there an egg in the room?;False;[5];36;
existence;9;576737422;Is there a plate somewhere nearby?;False;[4];36;
existence;9;889495797;I think a plate is in the room. Is that correct?;True;[4];36;
existence;9;301978037;Is there a plate somewhere in the room?;True;[4];36;
existence;9;168066198;I think a plate is in the room. Is that correct?;False;[4];36;
existence;9;705638765;Please tell me if there is a tomato somewhere in the room.;True;[6];36;
existence;9;849776352;Is there a tomato in the room?;False;[6];36;
existence;9;495994529;Is there a fork somewhere in the room?;True;[3];36;
existence;9;495654396;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;10;863202283;Is there an egg somewhere nearby?;True;[5];36;
existence;10;744701551;Is there an egg somewhere in the room?;False;[5];36;
existence;10;713084507;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;10;402822480;Is there a spoon somewhere in the room?;False;[1];36;
existence;10;115273089;Is there a fork somewhere nearby?;True;[3];36;
existence;10;532600269;I think a fork is in the room. Is that correct?;False;[3];36;
existence;10;346767323;Do we have any eggs?;True;[5];36;
existence;10;754565569;Do we have any eggs?;False;[5];36;
existence;11;794214031;Is there a tomato somewhere in the room?;True;[6];36;
existence;11;996696411;I think a tomato is in the room. Is that correct?;False;[6];36;
existence;11;639373342;Please tell me if there is a loaf of bread somewhere in the room.;True;[12];36;
existence;11;178879041;Is there a loaf of bread somewhere nearby?;False;[12];36;
existence;11;554658538;Is there a potato in the room?;True;[2];36;
existence;11;975445196;Please tell me if there is a potato somewhere in the room.;False;[2];36;
existence;11;685628008;Is there a tomato somewhere nearby?;True;[6];36;
existence;11;138168561;Is there a tomato somewhere in the room?;False;[6];36;
existence;13;843122119;Do we have any mugs?;True;[13];36;
existence;13;651784963;Is there a mug in the room?;False;[13];36;
existence;13;125036629;Do we have any eggs?;False;[5];36;
existence;13;640928299;Please tell me if there is an egg somewhere in the room.;True;[5];36;
existence;13;427183936;Is there a bowl somewhere in the room?;False;[7];36;
existence;13;388934185;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;13;743931970;Is there a knife somewhere nearby?;False;[10];36;
existence;13;468512938;Is there a knife somewhere nearby?;True;[10];36;
existence;14;284450533;Is there a bowl somewhere nearby?;False;[7];36;
existence;14;520098223;Is there a bowl somewhere in the room?;True;[7];36;
existence;14;664782844;Do we have any knives?;True;[10];36;
existence;14;419472539;Please tell me if there is a knife somewhere in the room.;False;[10];36;
existence;14;970724852;Is there a potato somewhere in the room?;True;[2];36;
existence;14;207517138;Is there a potato somewhere nearby?;False;[2];36;
existence;14;989187297;I think a plate is in the room. Is that correct?;False;[4];36;
existence;14;786164282;I think a plate is in the room. Is that correct?;True;[4];36;
existence;16;400088414;Is there an egg somewhere in the room?;True;[5];36;
existence;16;655247892;Please tell me if there is an egg somewhere in the room.;False;[5];36;
existence;16;460157123;I think a spoon is in the room. Is that correct?;True;[1];36;
existence;16;382473277;I think a spoon is in the room. Is that correct?;False;[1];36;
existence;16;818872585;I think a bowl is in the room. Is that correct?;True;[7];36;
existence;16;453570810;Do we have any bowls?;False;[7];36;
existence;16;426278268;Is there a loaf of bread somewhere nearby?;True;[12];36;
existence;16;25002862;I think a loaf of bread is in the room. Is that correct?;False;[12];36;
existence;17;411534704;I think a plate is in the room. Is that correct?;True;[4];36;
existence;17;784145667;Is there a plate somewhere nearby?;False;[4];36;
existence;17;993532805;Is there a knife somewhere in the room?;True;[10];36;
existence;17;324131978;I think a knife is in the room. Is that correct?;False;[10];36;
existence;17;594270226;Is there a knife somewhere nearby?;True;[10];36;
existence;17;851799043;Do we have any knives?;False;[10];36;
existence;17;804796442;Is there a tomato somewhere in the room?;True;[6];36;
existence;17;857096114;Please tell me if there is a tomato somewhere in the room.;False;[6];36;
existence;18;54798597;Is there an apple somewhere nearby?;False;[9];36;
existence;18;89744715;Please tell me if there is an apple somewhere in the room.;True;[9];36;
existence;18;849377946;Is there a mug somewhere nearby?;True;[13];36;
existence;18;112168285;I think a mug is in the room. Is that correct?;False;[13];36;
existence;18;272480735;Please tell me if there is a fork somewhere in the room.;True;[3];36;
existence;18;802322804;Please tell me if there is a fork somewhere in the room.;False;[3];36;
existence;18;214104742;Is there a potato somewhere in the room?;True;[2];36;
existence;18;104011976;Is there a potato somewhere in the room?;False;[2];36;
existence;19;802561812;Is there a fork somewhere in the room?;True;[3];36;
existence;19;611872821;Please tell me if there is a fork somewhere in the room.;False;[3];36;
